Wall time,Step,Value
1749679568.0511324,49,0.0625
1749679581.441158,99,0.09375
1749679595.1680176,149,0.171875
1749679608.7656965,199,0.46875
1749679622.4473438,249,0.578125
1749679645.0108845,299,0.53125
1749679658.2787976,349,0.75
1749679671.2717202,399,0.71875
1749679684.6953936,449,0.828125
1749679698.0219994,499,0.78125
1749679711.226657,549,0.828125
1749679733.2115157,599,0.796875
1749679746.1745057,649,0.859375
1749679759.5721812,699,0.703125
1749679772.846221,749,0.859375
1749679786.262882,799,0.796875
1749679808.1475718,849,0.8125
1749679821.343709,899,0.84375
1749679834.467967,949,0.828125
1749679847.7606833,999,0.90625
1749679861.054581,1049,0.84375
1749679874.306051,1099,0.921875
1749679895.6236558,1149,0.859375
1749679908.5814023,1199,0.921875
1749679921.8661182,1249,0.828125
1749679935.087105,1299,0.9375
1749679948.3851173,1349,0.84375
1749679970.3140037,1399,0.875
1749679983.5132937,1449,0.890625
1749679996.6073837,1499,0.875
1749680009.9678414,1549,0.953125
1749680023.2351537,1599,0.953125
1749680036.5786564,1649,0.953125
1749680057.9573348,1699,0.90625
1749680070.968695,1749,0.96875
1749680084.3005917,1799,0.859375
1749680097.5290232,1849,0.9375
1749680110.9674616,1899,0.921875
1749680132.2713318,1949,0.9375
1749680145.527385,1999,0.96875
1749680158.5992785,2049,0.9375
1749680172.0534904,2099,0.9375
1749680185.4851077,2149,0.96875
1749680198.7223496,2199,0.890625
1749680219.9170387,2249,0.953125
1749680232.7319636,2299,0.953125
1749680245.9807522,2349,0.859375
1749680259.2293308,2399,0.953125
1749680272.6186607,2449,0.890625
1749680293.8809104,2499,0.953125
1749680307.0315835,2549,0.96875
1749680320.1673417,2599,0.9375
1749680333.5014315,2649,0.953125
1749680346.778787,2699,1.0
1749680359.9656913,2749,0.96875
1749680381.3080819,2799,0.96875
1749680394.3451715,2849,0.9375
1749680407.6584132,2899,0.9375
1749680420.9663613,2949,1.0
1749680434.1900725,2999,0.953125
1749680454.9529965,3049,0.9375
1749680467.964333,3099,0.9375
1749680480.9759614,3149,1.0
1749680494.3796437,3199,0.96875
1749680507.6306326,3249,0.96875
1749680520.7983704,3299,0.875
1749680542.265423,3349,0.953125
1749680555.2746158,3399,1.0
1749680568.7422647,3449,0.9375
1749680582.1580894,3499,0.984375
1749680595.691597,3549,0.953125
1749680616.961808,3599,0.921875
1749680630.2505267,3649,0.96875
1749680643.3727975,3699,0.953125
1749680656.9133623,3749,0.953125
1749680670.482358,3799,0.9375
1749680683.647911,3849,1.0
1749680705.0620446,3899,0.96875
1749680718.0034022,3949,0.96875
1749680731.3208954,3999,0.96875
1749680744.5448935,4049,0.90625
1749680757.7148254,4099,0.96875
1749680779.1129022,4149,0.984375
1749680792.2505295,4199,1.0
1749680805.2804203,4249,0.9375
1749680818.7702787,4299,0.96875
1749680832.2533689,4349,0.96875
1749680845.4656215,4399,0.984375
1749680866.8987024,4449,0.96875
1749680879.8668408,4499,1.0
1749680893.2983968,4549,0.984375
1749680906.6238358,4599,0.984375
1749680919.8467348,4649,1.0
1749680940.9148748,4699,0.953125
1749680954.074277,4749,0.984375
1749680967.0617552,4799,0.96875
1749680980.3713686,4849,0.984375
1749680993.5116322,4899,0.96875
1749681006.516654,4949,0.96875
1749681027.9398506,4999,0.96875
1749681040.9354925,5049,0.984375
1749681054.257201,5099,0.96875
1749681067.459731,5149,0.984375
1749681080.8226256,5199,1.0
1749681102.1451814,5249,0.96875
1749681115.1907105,5299,1.0
1749681128.2395241,5349,0.96875
1749681141.6170352,5399,0.921875
1749681154.8704996,5449,0.96875
1749681167.9985468,5499,0.984375
