Wall time,Step,Value
1743632094.424017,49,0.0
1743632102.6045313,99,0.0234375
1743632110.792743,149,0.015625
1743632125.8239574,199,0.02734375
1743632134.1012506,249,0.00390625
1743632142.3672204,299,0.01171875
1743632157.3330102,349,0.01171875
1743632165.604014,399,0.00390625
1743632173.832978,449,0.0234375
1743632188.8580241,499,0.01171875
1743632197.0926037,549,0.0234375
1743632205.4079273,599,0.01953125
1743632220.3782847,649,0.05078125
1743632228.6185985,699,0.0390625
1743632236.8001328,749,0.03125
1743632251.670989,799,0.0390625
1743632259.89555,849,0.0546875
1743632268.0954971,899,0.046875
1743632283.1619585,949,0.046875
1743632291.4782782,999,0.0703125
1743632299.7284155,1049,0.04296875
1743632314.8432188,1099,0.0390625
1743632323.0469966,1149,0.046875
1743632331.3124506,1199,0.04296875
1743632339.591322,1249,0.0390625
1743632353.010637,1299,0.0390625
1743632361.2744818,1349,0.05859375
1743632369.5538373,1399,0.04296875
1743632384.5196302,1449,0.0625
1743632392.86288,1499,0.0546875
1743632401.115176,1549,0.08984375
1743632416.154219,1599,0.08984375
1743632424.4857402,1649,0.1171875
1743632432.522309,1699,0.09765625
1743632447.1190436,1749,0.09375
1743632455.2020597,1799,0.109375
1743632463.2674778,1849,0.08984375
1743632478.0684066,1899,0.12890625
1743632486.115577,1949,0.1328125
1743632494.1634178,1999,0.1484375
1743632508.968833,2049,0.09375
1743632517.0023513,2099,0.1171875
1743632525.049099,2149,0.13671875
1743632539.8151443,2199,0.14453125
1743632547.8385715,2249,0.17578125
1743632555.896441,2299,0.1328125
1743632563.995412,2349,0.16015625
1743632578.7753963,2399,0.15234375
1743632586.8040926,2449,0.14453125
1743632594.844391,2499,0.14453125
1743632608.0608704,2549,0.12109375
1743632616.1104422,2599,0.16015625
1743632624.1926026,2649,0.0546875
1743632637.4415953,2699,0.15625
1743632645.5075474,2749,0.13671875
1743632653.5673387,2799,0.1875
1743632668.3800614,2849,0.18359375
1743632676.400876,2899,0.21875
1743632684.475665,2949,0.1875
1743632699.1251795,2999,0.19140625
1743632707.141033,3049,0.234375
1743632715.1744812,3099,0.24609375
1743632730.0450332,3149,0.23046875
1743632738.153964,3199,0.26953125
1743632746.2687683,3249,0.24609375
1743632761.0821915,3299,0.23828125
1743632769.1815383,3349,0.2578125
1743632777.2806349,3399,0.25
1743632785.3637905,3449,0.2578125
1743632800.1185772,3499,0.28515625
1743632808.1827614,3549,0.26953125
1743632816.22682,3599,0.31640625
1743632829.578856,3649,0.296875
1743632837.622517,3699,0.3359375
1743632845.67153,3749,0.2890625
1743632860.4210367,3799,0.33203125
1743632868.4926343,3849,0.34765625
1743632876.530327,3899,0.28125
1743632889.8282888,3949,0.34765625
1743632897.9417672,3999,0.30078125
1743632906.018916,4049,0.32421875
1743632919.2872021,4099,0.31640625
1743632927.372096,4149,0.328125
1743632935.4391263,4199,0.36328125
1743632948.7832792,4249,0.390625
1743632956.8181891,4299,0.3046875
1743632964.861879,4349,0.3359375
1743632978.1559465,4399,0.3671875
1743632986.1960278,4449,0.38671875
1743632994.252455,4499,0.375
1743633002.3313162,4549,0.32421875
1743633015.6204436,4599,0.34375
1743633023.6869576,4649,0.42578125
1743633031.7456644,4699,0.38671875
1743633044.9911456,4749,0.41796875
1743633053.0799987,4799,0.32421875
1743633061.1390543,4849,0.36328125
1743633075.8992646,4899,0.3515625
1743633083.9652557,4949,0.33984375
1743633092.0034409,4999,0.43359375
1743633105.2943323,5049,0.5
1743633113.4043517,5099,0.421875
1743633121.5075753,5149,0.421875
1743633134.8484714,5199,0.4140625
1743633142.9597278,5249,0.41015625
